name,id,category,url,include?,Twitter page,stats,stats_type
"Connie Colla, Realtor, TV Host",147536615279669,Public Figure,http://facebook.com/147536615279669,Y,https://twitter.com/conniecolla,,
Contessa Brewer,58095132547,Journalist,http://facebook.com/58095132547,Y,https://twitter.com/contessabrewer,,
Cooking With The Carrs,185354841796295,Chef,http://facebook.com/185354841796295,Y,https://twitter.com/CWTCarrs,,
Corey McPherrin Fox 32 Chicago,576370459051394,Journalist,http://facebook.com/576370459051394,Y,https://twitter.com/coreymcpherrin,,
Cortney Hall,754467741314327,News Personality,http://facebook.com/754467741314327,Y,https://twitter.com/CortneyHall,,
Cortney Hicks Fan Page,140357132660653,Public Figure,http://facebook.com/140357132660653,Y,https://twitter.com/MediaMaven9,,
Cory Marshall,119314614790209,Journalist,http://facebook.com/119314614790209,Y,https://twitter.com/CoryMarshallTV,,
Cory McCloskey FOX 10,179749398814337,News Personality,http://facebook.com/179749398814337,Y,https://twitter.com/CoryFOX10,,
Councilmember Michael Stinziano,132147116833292,Government Official,http://facebook.com/132147116833292,Y,https://twitter.com/Stinziano,,
Courtney Fischer,113953068704123,Journalist,http://facebook.com/113953068704123,Y,https://twitter.com/CourtneyABC13,,
Courtney Gilmore NBC5,124339694246676,Journalist,http://facebook.com/124339694246676,Y,https://twitter.com/CourtneyNBC5,,
Courtney Robinson,200469926674190,Journalist,http://facebook.com/200469926674190,Y,https://twitter.com/CBSCourtney,,
Courtney Yuen,483813578495744,News Personality,http://facebook.com/483813578495744,Y,https://twitter.com/courtyuen,,
Courtny Gerrish,231133724406,Public Figure,http://facebook.com/231133724406,Y,https://twitter.com/tmj4courtny,,
Coyote Peterson,121964901212526,Public Figure,http://facebook.com/121964901212526,Y,https://twitter.com/COYOTEPETERSON,,
Craig Lucie,195597784904,Journalist,http://facebook.com/195597784904,Y,https://twitter.com/CraigLucie,,
Craig Melvin,1430063890555064,Journalist,http://facebook.com/1430063890555064,Y,https://twitter.com/craigmelvin,,
Craig Setzer Meteorologist,146331668770396,News Personality,http://facebook.com/146331668770396,Y,https://twitter.com/CraigSetzer,,
Craig Stevens,308305295878903,News Personality,http://facebook.com/308305295878903,Y,https://twitter.com/cstevenson7,,
Craig Treadway,131879450236240,News Personality,http://facebook.com/131879450236240,Y,https://twitter.com/craigtreadwaytv,,
Craig Wall Fox 32 Chicago,166063300234763,Journalist,http://facebook.com/166063300234763,Y,https://twitter.com/craigrwall,,
Crystal Egger,152813984736352,News Personality,http://facebook.com/152813984736352,Y,https://twitter.com/crystalNBCLA,,
Crystal Hefner,393909214008680,Public Figure,http://facebook.com/393909214008680,N,,,
Curt Sandoval,357595377739458,Journalist,http://facebook.com/357595377739458,Y,https://twitter.com/abc7curt,,
Curtis Granderson,53927198229,Athlete,http://facebook.com/53927198229,N,,,
Cynné Simpson,102779989807842,News Personality,http://facebook.com/102779989807842,Y,https://twitter.com/CYNNEFOX5,,
Cynthia Newsome,115140261953732,Journalist,http://facebook.com/115140261953732,Y,https://twitter.com/CynthiaNewsome,,
D.L. Hughley,219856014723410,Comedian,http://facebook.com/219856014723410,N,,,
Dahna Chandler—A Strategic Content Writer with a Journalism Background,245485185483102,Writer,http://facebook.com/245485185483102,Y,https://twitter.com/DahnaCreative,,
Dalai Lama,339188887615,Public Figure,http://facebook.com/339188887615,N,,,
Dallas Raines,269293243254435,News Personality,http://facebook.com/269293243254435,Y,https://twitter.com/abc7dallas,,
Damali Keith FOX 26,223009664453434,News Personality,http://facebook.com/223009664453434,Y,https://twitter.com/DamaliFox26,,
Dan Harris,209311282465185,Journalist,http://facebook.com/209311282465185,Y,https://twitter.com/danbharris,,
Dan Hellie,179122125464926,Journalist,http://facebook.com/179122125464926,Y,https://twitter.com/DanHellie,,
Dan Lewis News,184022024942952,Journalist,http://facebook.com/184022024942952,Y,https://twitter.com/DanLewisNews,,
Dan Pearlman,387246168097589,News Personality,http://facebook.com/387246168097589,Y,https://twitter.com/danpearlman,,
Dan Ponce,1376308412659180,News Personality,http://facebook.com/1376308412659180,Y,https://twitter.com/DanPonceTV,,
Dan Tilkin KOIN,106625356158121,Journalist,http://facebook.com/106625356158121,Y,https://twitter.com/DanTilkinKOIN6,,
Dana Jay FOX 35,318916264917137,Journalist,http://facebook.com/318916264917137,Y,https://twitter.com/FOX35danajay,,
Dana Perino,125200204167114,Public Figure,http://facebook.com/125200204167114,N,,,
Dane Placko Fox 32 Chicago,309804795818961,Journalist,http://facebook.com/309804795818961,Y,https://twitter.com/dsplacko,,
Danella Sealock,198072116896932,News Personality,http://facebook.com/198072116896932,Y,https://twitter.com/DanellaNow,,
Dani Stewart,208348899185009,Journalist,http://facebook.com/208348899185009,Y,https://twitter.com/d_stew,,
Daniel Gotera KHOU,234308296589919,News Personality,http://facebook.com/234308296589919,Y,https://twitter.com/DTGoteraKHOU,,
Daniel Graves WDSU,618279638241645,News Personality,http://facebook.com/618279638241645,Y,https://twitter.com/DanielWDSU,,
Daniel Radcliffe,105553536144230,Public Figure,http://facebook.com/105553536144230,N,,,
Daniela Hantuchová,276364554681,Athlete,http://facebook.com/276364554681,N,,,
Daniella Guzman,264020140346999,Journalist,http://facebook.com/264020140346999,Y,https://twitter.com/DaniellaNBCLA,,
Danielle Banks,188123847901726,Public Figure,http://facebook.com/188123847901726,Y,https://twitter.com/DanielleBanksTV,,
Danielle Breezy,192240947507771,News Personality,http://facebook.com/192240947507771,Y,https://twitter.com/DanielleBreezy,,
Danielle Elias,121762414532586,News Personality,http://facebook.com/121762414532586,Y,https://twitter.com/DanielleEliasTV,,
Danielle Koleniak NBC2,348779308535503,Journalist,http://facebook.com/348779308535503,Y,https://twitter.com/NelKoleniak,,
Danielle Lerner,300039506733526,News Personality,http://facebook.com/300039506733526,Y,https://twitter.com/DanielleLerner,,
Danielle Panabaker,22134806791,Actor,http://facebook.com/22134806791,N,,,
Danner Evans - WSET,196789273715433,News Personality,http://facebook.com/196789273715433,Y,https://twitter.com/DannerEvans,,
Danni Starr,327219910642458,Public Figure,http://facebook.com/327219910642458,N,,,
Danny Romero,402183316628362,News Personality,http://facebook.com/402183316628362,Y,https://twitter.com/abc7danny,,
Daphne Oz,228585213818644,Public Figure,http://facebook.com/228585213818644,N ,,,
Darby Douglas KHOU,1445778259006444,News Personality,http://facebook.com/1445778259006444,Y,https://twitter.com/DarbyKHOU,,
Dari Alexander,154054154640126,Public Figure,http://facebook.com/154054154640126,Y,https://twitter.com/DariAlexander,,
Darla Miles,214840671869210,Journalist,http://facebook.com/214840671869210,Y,https://twitter.com/DarlaMiles7,,
Darrell Issa,19463427992,Government Official,http://facebook.com/19463427992,Y,https://twitter.com/DarrellIssa,,
Darsha Philips,1726249730934330,Journalist,http://facebook.com/1726249730934330,Y,https://twitter.com/abc7darsha,,
Dave and Jimmy Radio Show,219706092235,Public Figure,http://facebook.com/219706092235,N,,,
Dave Holmes 10TV,751518861620132,Journalist,http://facebook.com/751518861620132,Y,https://twitter.com/DaveHolmesTV,,
Dave Huddleston,73282863973,News Personality,http://facebook.com/73282863973,Y,https://twitter.com/DaveHWSB,,
Dave Kinchen FOX 29,195473393932393,News Personality,http://facebook.com/195473393932393,Y,https://twitter.com/DKinchenFOX29,,
Dave Kunz,254109458119257,Journalist,http://facebook.com/254109458119257,Y,https://twitter.com/abc7davekunz,,
Dave Ramsey,30592180885,Public Figure,http://facebook.com/30592180885,N,,,
Dave Rexroth,174823969242696,News Personality,http://facebook.com/174823969242696,Y,https://twitter.com/rexroth7wxyz,,
Dave Ross-FOX 5 DC,337393053046696,Journalist,http://facebook.com/337393053046696,N,,,
Dave Salesky KATU,173991099319523,News Personality,http://facebook.com/173991099319523,Y,https://twitter.com/SaleskyKATU,,
Davey Wavey,288123594106,Public Figure,http://facebook.com/288123594106,N,,,
David Bach,59000888437,Public Figure,http://facebook.com/59000888437,Y,https://twitter.com/AuthorDavidBach,,
David Cameron,653092548048400,Politician,http://facebook.com/653092548048400,N,,,
David Culver,115969548565754,Journalist,http://facebook.com/115969548565754,Y,https://twitter.com/David_Culver,,
David Earl KETV,421702701208237,Journalist,http://facebook.com/421702701208237,Y,https://twitter.com/DavidEarlLive,,
David Ferrer,390827997681694,Athlete,http://facebook.com/390827997681694,N,,,
David Finfrock NBC5,172212282917886,Journalist,http://facebook.com/172212282917886,Y,https://twitter.com/DavidFinfrock,,
David Gregory,65804893355,News Personality,http://facebook.com/65804893355,N,,,
David Ham,536569623132590,News Personality,http://facebook.com/536569623132590,Y,https://twitter.com/davidhamseattle,,
David Kaplan WTAE,109233595918329,Journalist,http://facebook.com/109233595918329,Y,https://twitter.com/DKaplanWTAE,,
David Mazza,156314034514947,News Personality,http://facebook.com/156314034514947,Y,https://twitter.com/DavidNBC4,,
David Murphy,107388807520,News Personality,http://facebook.com/107388807520,Y,https://twitter.com/davidmurphy6abc,,
David Novarro,259837597401331,Journalist,http://facebook.com/259837597401331,Y,https://twitter.com/DavidNovarro7,,
David Ono,311289279073732,Journalist,http://facebook.com/311289279073732,Y,https://twitter.com/abc7davidono,,
David Paul KHOU,213139635397807,News Personality,http://facebook.com/213139635397807,Y,https://twitter.com/DavidPaulKHOU,,
David Schneider My NBC5,1596201997288176,Journalist,http://facebook.com/1596201997288176,Y,https://twitter.com/DavidMyNBC5,,
David Schweikert,157652584384932,Politician,http://facebook.com/157652584384932,Y,https://twitter.com/RepDavid,,
"David Sentendrey, FOX 46",1437336429814171,Journalist,http://facebook.com/1437336429814171,Y,https://twitter.com/DavidFox46,,
David Spunt News,142822749188595,News Personality,http://facebook.com/142822749188595,Y,https://twitter.com/DavidSpuntCBS3,,
David Whisenant WBTV,152546001533018,News Personality,http://facebook.com/152546001533018,Y,https://twitter.com/DavidWhisenant,,
David Wilkinson 11Alive,333095463376153,News Personality,http://facebook.com/333095463376153,Y,https://twitter.com/DWilkinsonCNN,,
David Zyla: Color Your Style,80397386404,Author,http://facebook.com/80397386404,Y,https://twitter.com/DavidZylaStyle,,
Dawn Hasbrouck,10150094421075013,News Personality,http://facebook.com/10150094421075013,Y,https://twitter.com/DawnHasbrouck,,
Dayna Devon,425707784132476,Public Figure,http://facebook.com/425707784132476,Y,https://twitter.com/DaynaDevon,,
"Dean Ornish, MD",131659478210,Public Figure,http://facebook.com/131659478210,Y,https://twitter.com/DeanOrnishMD,,
Dean Richards WGN,132892692477,Public Figure,http://facebook.com/132892692477,Y,https://twitter.com/DeanRichards,,
DeAngelo Williams,1438173719737752,Athlete,http://facebook.com/1438173719737752,N,,,
Debora Knapp-katu,380697955344089,News Personality,http://facebook.com/380697955344089,Y,https://twitter.com/DebKnappKATU,,
Deborah Ferguson NBC5,271356662901882,Journalist,http://facebook.com/271356662901882,Y,https://twitter.com/DeborahNBC5,,
Deborah Horne,526696717457856,News Personality,http://facebook.com/526696717457856,Y,https://twitter.com/DeborahKIRO7,,
Deborah Kafoury,213351258838764,Politician,http://facebook.com/213351258838764,Y,https://twitter.com/dkafoury,,
Deborah Takahara,217624058260935,News Personality,http://facebook.com/217624058260935,Y,https://twitter.com/debtakahara,,
Debra Alfarone,134059333295938,Journalist,http://facebook.com/134059333295938,Y,https://twitter.com/DebraAlfarone,,
Debra Denise,550401311780224,News Personality,http://facebook.com/550401311780224,Y,https://twitter.com/_DebDenise,,
Dee W. Ieye,211877225516124,Public Figure,http://facebook.com/211877225516124,N,,,
Deena Centofanti,111993302198518,News Personality,http://facebook.com/111993302198518,Y,https://twitter.com/fox2deena,,
Delia Goncalves,498663393488329,Journalist,http://facebook.com/498663393488329,Y,https://twitter.com/deliangoncalves,,
DeMarcus Ware,249310658448736,Athlete,http://facebook.com/249310658448736,N,,,
Demetrius Ivory,480629522028206,News Personality,http://facebook.com/480629522028206,Y,https://twitter.com/DIvory_WGN,,
Denise Dador,303180306509101,Journalist,http://facebook.com/303180306509101,Y,https://twitter.com/abc7denise,,
Dennis Bounds,400316696690675,Journalist,http://facebook.com/400316696690675,Y,https://twitter.com/DennisBounds87,,
Dennis House,113467232042528,Journalist,http://facebook.com/113467232042528,Y,https://twitter.com/DennisHouseWFSB,,
Dennis Miller,122176776390,Public Figure,http://facebook.com/122176776390,N,,,
Dennis Welsh Fox 32,523743984356586,Public Figure,http://facebook.com/523743984356586,Y,https://twitter.com/DennisWelshFox,,
Derek Jeter,177902535594701,Athlete,http://facebook.com/177902535594701,N,,,
Derek Kevra Fox 2,220844888095581,News Personality,http://facebook.com/220844888095581,Y,https://twitter.com/dkevrafox2,,
Derek McGinty,156533391047271,Public Figure,http://facebook.com/156533391047271,Y,https://twitter.com/mcgintyman,,
Derek Yates,286157601120,Actor,http://facebook.com/286157601120,N,,,
Derick Waller,271904936252549,Journalist,http://facebook.com/271904936252549,Y,https://twitter.com/derickwallerTV,,
Derrick Ward,201402919878144,Journalist,http://facebook.com/201402919878144,Y,https://twitter.com/DerrickWard4,,
Derwin L. Gray,117534411600257,Public Figure,http://facebook.com/117534411600257,Y,https://twitter.com/DerwinLGray,,
DeSean Jackson,487760671369099,Athlete,http://facebook.com/487760671369099,N,,,
Desi Perkins,282168421934146,Public Figure,http://facebook.com/282168421934146,N,,,
Devin Bartolotta,358376824298575,Journalist,http://facebook.com/358376824298575,Y,https://twitter.com/WJZDevin,,
Devin Scillian,115563658471844,News Personality,http://facebook.com/115563658471844,Y,https://twitter.com/DevinScillian,,
Dez Bryant,221334031270818,Athlete,http://facebook.com/221334031270818,N,,,
Diana Williams,604563753002744,News Personality,http://facebook.com/604563753002744,Y,https://twitter.com/DianaWilliamsNY,,
Diane Henderiks,159850718087,Public Figure,http://facebook.com/159850718087,Y,https://twitter.com/dianehenderiks,,
Diane Macedo,172531309428293,Journalist,http://facebook.com/172531309428293,Y,https://twitter.com/dianermacedo,,
Diane Pathieu ABC7,166067533555367,Journalist,http://facebook.com/166067533555367,Y,https://twitter.com/pathieuabc7,,
Dianna Russini,320210848004207,Journalist,http://facebook.com/320210848004207,Y,https://twitter.com/diannaESPN,,
Dina Bair,117835768278912,News Personality,http://facebook.com/117835768278912,Y,https://twitter.com/DinaBairWGN,,
Dion Lim,146674682074805,News Personality,http://facebook.com/146674682074805,Y,https://twitter.com/DionLimWTSP,,
Dolph Lundgren,255792041118852,Public Figure,http://facebook.com/255792041118852,N,,,
Don Nelson,243386809044342,Journalist,http://facebook.com/243386809044342,N,,,
Donald J. Trump,153080620724,Public Figure,http://facebook.com/153080620724,N,,,
Donald Rumsfeld,103806706348436,Public Figure,http://facebook.com/103806706348436,N,,,
Donnie Simpson,51573788527,Public Figure,http://facebook.com/51573788527,N,,,
Dontaye Carter 11Alive,679834225491651,News Personality,http://facebook.com/679834225491651,Y,https://twitter.com/DontayeCarter,,
Dottie Herman,538847239464281,Public Figure,http://facebook.com/538847239464281,Y,https://twitter.com/DottieHerman,,
Doug Baldwin,500689383309356,Athlete,http://facebook.com/500689383309356,N,,,
Doug Delony KHOU,489946731031807,News Personality,http://facebook.com/489946731031807,Y,https://twitter.com/DougDelonyKHOU,,
Doug Hill,107622499269206,Public Figure,http://facebook.com/107622499269206,Y,https://twitter.com/abc7Doug,,
Dr E aka Dr Erik Fisher,575150929165744,News Personality,http://facebook.com/575150929165744,N,,,
Dr. Christiane Northrup,118912795028,Author,http://facebook.com/118912795028,Y,https://twitter.com/DrChrisNorthrup,,
Dr. Ernie Ward,124497490245,News Personality,http://facebook.com/124497490245,Y,https://twitter.com/DrErnieWard,,
Dr. Farrah Gray,172659578351,Public Figure,http://facebook.com/172659578351,N,,,
Dr. Greg Forbes,274894418200,News Personality,http://facebook.com/274894418200,Y,https://twitter.com/DrGregForbes,,
Dr. Ian Smith,66447777852,Public Figure,http://facebook.com/66447777852,N,,,
Dr. Jane Goodall,10765027170,Public Figure,http://facebook.com/10765027170,N,,,
Dr. Jim Siebert FOX 26 News,285097891543373,News Personality,http://facebook.com/285097891543373,Y,https://twitter.com/DrJimFox26,,
Dr. Lucy Jones,21665105761,Public Figure,http://facebook.com/21665105761,Y,https://twitter.com/DrLucyJones,,
Dr. Mehmet Oz,35541499994,Public Figure,http://facebook.com/35541499994,N,,,
Dr. Wayne W. Dyer,83636976029,Author,http://facebook.com/83636976029,N,,,
Drew Brees,207038895460,Athlete,http://facebook.com/207038895460,N,,,
Drew Carey,426213330745436,Public Figure,http://facebook.com/426213330745436,N,,,
Drew Carney (KGW-TV),169402189792369,News Personality,http://facebook.com/169402189792369,Y,https://twitter.com/DrewCarney,,
Drew Scott,164887069330,Actor,http://facebook.com/164887069330,N,,,
Dulce Candy,188021101215532,Public Figure,http://facebook.com/188021101215532,N,,,
Dustin Bonk,1396056937303223,News Personality,http://facebook.com/1396056937303223,Y,https://twitter.com/dustinFox47,,
Dwayne The Rock Johnson,406433779383,Public Figure,http://facebook.com/406433779383,N,,,
E L James,214514508622890,Author,http://facebook.com/214514508622890,N,,,
Earl Thomas,186685338204011,Athlete,http://facebook.com/186685338204011,N,,,
Ed Echols FOX13 Memphis,327005287417221,News Personality,http://facebook.com/327005287417221,N,,,
Ed Helms,54026239071,Actor,http://facebook.com/54026239071,N,,,
Eddie Lacy,729960233750383,Athlete,http://facebook.com/729960233750383,N,,,
Edward Luce,103113276396204,Journalist,http://facebook.com/103113276396204,N,,,
Edythe Kirchmaier,470084376372759,Public Figure,http://facebook.com/470084376372759,Y,https://twitter.com/ItsEdytheK,,
Eileen Frere,712472845484080,Journalist,http://facebook.com/712472845484080,Y,https://twitter.com/abc7eileen,,
Eileen Park,329959443761346,Journalist,http://facebook.com/329959443761346,Y,https://twitter.com/EileenParkTV,,
Eileen Whelan,155935567818105,News Personality,http://facebook.com/155935567818105,Y,https://twitter.com/ABC7EileenW,,
Elex Michaelson,346569862158312,Journalist,http://facebook.com/346569862158312,Y,https://twitter.com/abc7elex,,
Elina Svitolina,114716555251197,Athlete,http://facebook.com/114716555251197,N,,,
Elisabeth Hasselbeck,294020273977929,Public Figure,http://facebook.com/294020273977929,N,,,
Elita Loresca,413158342202274,Journalist,http://facebook.com/413158342202274,Y,https://twitter.com/WXwithELITA,,
Elizabeth Banks,494449610648850,Actor,http://facebook.com/494449610648850,N,,,
Elizabeth Gilbert,227291194019670,Writer,http://facebook.com/227291194019670,N,,,
Elizabeth Matthews Fox 32 Chicago,1439521809688769,Journalist,http://facebook.com/1439521809688769,Y,https://twitter.com/ElizabethFox32,,
Elizabeth Noreika,300580126663409,Journalist,http://facebook.com/300580126663409,Y,https://twitter.com/enoreikaTV,,
Elizabeth Vargas,12015811042,Journalist,http://facebook.com/12015811042,Y,,,
Ellen DeGeneres,26012002239,Public Figure,http://facebook.com/26012002239,N,,,
Ellen Leyva,1454605871467274,Journalist,http://facebook.com/1454605871467274,Y,https://twitter.com/abc7ellen,,
Ellen Tailor,103537399703604,Public Figure,http://facebook.com/103537399703604,Y,https://twitter.com/EllenTailor,,
Elliot Abrams Fan Page,129327220459771,News Personality,http://facebook.com/129327220459771,Y,https://twitter.com/accuElliot,,
Eloise at The Plaza,206686139425619,Public Figure,http://facebook.com/206686139425619,N,,,
Elsa Ramon,157546081049209,Journalist,http://facebook.com/157546081049209,Y,https://twitter.com/CBSLAElsa,,
Elyce Kirchner,175153509206447,Journalist,http://facebook.com/175153509206447,Y,https://twitter.com/ElyceK,,
Elyse Coulter,354328237934412,News Personality,http://facebook.com/354328237934412,Y,https://twitter.com/ElyseFOX45Now,,
Emeril Lagasse,61653507898,Public Figure,http://facebook.com/61653507898,N,,,
Emily Akin Fox 26,401374893240473,News Personality,http://facebook.com/401374893240473,Y,https://twitter.com/EmilyAkinFOX26,,
Emily Dishnow,197938456897228,News Personality,http://facebook.com/197938456897228,Y,https://twitter.com/EmilyDishnow,,
Emily Rau,263978673710570,Journalist,http://facebook.com/263978673710570,Y,https://twitter.com/emilyrau,,
Emily Sinovic,206744896066013,Journalist,http://facebook.com/206744896066013,Y,https://twitter.com/EmilySinovic,,
Emma Jade 12 News,764978816914005,News Personality,http://facebook.com/764978816914005,Y,https://twitter.com/emmajade12news,,
Emma Slater,408463709167550,Dancer,http://facebook.com/408463709167550,N,,,
Emmitt Smith,716246045059412,Athlete,http://facebook.com/716246045059412,N,,,
"Eric A. Yancy, MD",53638076908,Public Figure,http://facebook.com/53638076908,N,,,
Eric Bolling,78612416276,Public Figure,http://facebook.com/78612416276,N,,,
Eric Burris - Meteorologist,225578757456655,News Personality,http://facebook.com/225578757456655,Y,https://twitter.com/EricBurrisWESH,,
Eric Fisher,134177636620765,News Personality,http://facebook.com/134177636620765,Y,https://twitter.com/ericfisher,,
Eric Halperin- WOWK 13 News,893972033982925,Journalist,http://facebook.com/893972033982925,Y,https://twitter.com/WOWKeric,,
Eric Horng ABC7,554686124542063,Journalist,http://facebook.com/554686124542063,Y,https://twitter.com/EricHorngABC7,,
Eric Johnson KOMO,138262566235278,Public Figure,http://facebook.com/138262566235278,Y,https://twitter.com/EricJohnsonKOMO,,
Eric Perkins,191754220868676,News Personality,http://facebook.com/191754220868676,Y,https://twitter.com/PerkatPlay,,
Eric T. Tung,882448358501371,Public Figure,http://facebook.com/882448358501371,Y,https://twitter.com/EricTTung,,
Eric West,379609748788212,Public Figure,http://facebook.com/379609748788212,N,,,
Erica Groshen,332274786892210,Public Figure,http://facebook.com/332274786892210,N,,,
Erica Rico,466376503394933,Public Figure,http://facebook.com/466376503394933,Y,https://twitter.com/ericarico93Q,,
Erick Weber,312446829961,News Personality,http://facebook.com/312446829961,Y,https://twitter.com/ErickWeber,,
Erik Elken,247170115485037,News Personality,http://facebook.com/247170115485037,Y,https://twitter.com/Erik_Elken,,
Erik Tyger KPLC,1449181105367423,News Personality,http://facebook.com/1449181105367423,Y,https://twitter.com/ErikTygerKPLC,,
Erika Ferrando THV11,329918613828459,Journalist,http://facebook.com/329918613828459,Y,https://twitter.com/ErikaFerrandoTV,,
Erika Tarantal,335571389870495,Journalist,http://facebook.com/335571389870495,Y,https://twitter.com/ErikaWCVB,,
Erin Carroll,520584011407984,Journalist,http://facebook.com/520584011407984,Y,https://twitter.com/ErinWSYX6,,
Erin Clanahan Action News Jax,256230804501683,News Personality,http://facebook.com/256230804501683,Y,https://twitter.com/ErinFirstAlert,,
Erin Coleman,213170342061691,Journalist,http://facebook.com/213170342061691,Y,https://twitter.com/ErinColemanTV,,
Erin Heatherton,117641504914699,Public Figure,http://facebook.com/117641504914699,N,,,
Erin Ivory,215549305137601,Journalist,http://facebook.com/215549305137601,Y,https://twitter.com/Erin_Ivory_,,
Erin Moriarty CBS News,124430920921629,Journalist,http://facebook.com/124430920921629,Y,https://twitter.com/EFMoriarty,,
Erin Myers,1624847814448140,Journalist,http://facebook.com/1624847814448140,Y,https://twitter.com/erinmyers,,
Erin Nicole,257544697617456,News Personality,http://facebook.com/257544697617456,N,,,
Erin Pickens - 16 WAPT,151519774868253,Journalist,http://facebook.com/151519774868253,Y,https://twitter.com/erinpickensWAPT,,
Erin Yost,104573672926367,News Personality,http://facebook.com/104573672926367,Y,https://twitter.com/ErinWx,,
Ernie Anastos Fox 5,150454461686323,News Personality,http://facebook.com/150454461686323,Y,https://twitter.com/ErnieAnastos,,
Essex Porter,506978609402712,Journalist,http://facebook.com/506978609402712,Y,https://twitter.com/EssexKIRO7,,
Eun Yang,181212421920897,Journalist,http://facebook.com/181212421920897,Y,https://twitter.com/eunyangnbc,,
Evan Anderson,429707323750302,News Personality,http://facebook.com/429707323750302,Y,https://twitter.com/Evan10tv,,
Evan Fitzgerald Fox 32 Chicago,222100737599,News Personality,http://facebook.com/222100737599,Y,https://twitter.com/EvanWFitzgerald,,
Evan Kruegel CBS58,473548362744504,Journalist,http://facebook.com/473548362744504,Y,https://twitter.com/EvanKruegel,,
Evelyn Holmes ABC7,138903722939794,Journalist,http://facebook.com/138903722939794,Y,https://twitter.com/EvHolmesAbc7,,
Evelyn Taft,1561477874078417,News Personality,http://facebook.com/1561477874078417,Y,https://twitter.com/EvelynTaft,,
Ezra Klein,232843448409,News Personality,http://facebook.com/232843448409,N,,,
Face The State with Scott Light,1489609984689779,News Personality,http://facebook.com/1489609984689779,Y,https://twitter.com/ScottLight10TV,,
Farhana Nisho,127412997306817,News Personality,http://facebook.com/127412997306817,N,,,
Farnoosh Torabi,372708786092940,Public Figure,http://facebook.com/372708786092940,Y,https://twitter.com/FARNOOSH,,
Fashionista804,281923288493456,Public Figure,http://facebook.com/281923288493456,N,,,
Father Michael Pfleger,85050634406,Public Figure,http://facebook.com/85050634406,Y,https://twitter.com/MichaelPfleger,,
Fay Fredricks,199440356739571,Public Figure,http://facebook.com/199440356739571,N,,,
Felicia Lawrence FOX 46,724197594261669,News Personality,http://facebook.com/724197594261669,Y,https://twitter.com/FeliciaFOX46,,
First Lady Chirlane McCray,1394539157425140,Government Official,http://facebook.com/1394539157425140,Y,https://twitter.com/NYCFirstLady,,
Foodbeast,171981399280,,http://facebook.com/171981399280,Y,https://twitter.com/foodbeast,,
Foodgasmguy,107607952614084,Author,http://facebook.com/107607952614084,Y,https://twitter.com/foodgasmguy,,
FOX 13's Anjuli Davis,471635112855153,Journalist,http://facebook.com/471635112855153,Y,https://twitter.com/AnjuliDavis,,
FOX 13's Evan Axelbank,197171053812003,Journalist,http://facebook.com/197171053812003,Y,https://twitter.com/EvanAxelbank,,
FOX 13's Haley Hinds,755342037847472,Journalist,http://facebook.com/755342037847472,Y,https://twitter.com/HaleyHinds,,
FOX 13's Scott Smith,340353136070025,Journalist,http://facebook.com/340353136070025,Y,https://twitter.com/ScottSmithTV,,
FOX 13's Shayla Reaves,142785185762379,Journalist,http://facebook.com/142785185762379,Y,https://twitter.com/ShaylaFOX13,,
FOX 13's Vanessa Ruffes,705947909441406,Journalist,http://facebook.com/705947909441406,Y,https://twitter.com/RuffesFOX13,,
Fox 26 Meteorologist Mike Iscovitz,60445186541,News Personality,http://facebook.com/60445186541,Y,https://twitter.com/Fox26Mike,,
FOX 8 Emily Byrd,168359489862901,News Personality,http://facebook.com/168359489862901,N,,,
FOX 9 Chief Meteorologist Ian Leonard,116665895324,Public Figure,http://facebook.com/116665895324,Y,https://twitter.com/ian_leonard,,
FOX23 Chief Meteorologist James Aydelott,108712452487793,News Personality,http://facebook.com/108712452487793,Y,https://twitter.com/jamesaydelott,,
FOX23 Meteorologist Ben Walnick,440653049367759,News Personality,http://facebook.com/440653049367759,Y,https://twitter.com/BenWalnick,,
FOX23 Michael Seger,328216047207514,News Personality,http://facebook.com/328216047207514,Y,https://twitter.com/MichaelSeger,,
Fran Lane 101.9,187773751259701,Public Figure,http://facebook.com/187773751259701,N,,,
Frank Ski,110190352472,Public Figure,http://facebook.com/110190352472,Y,https://twitter.com/FRANKSKI,,
Franklin Graham,131201286936061,Public Figure,http://facebook.com/131201286936061,Y,https://twitter.com/Franklin_Graham,,
Fred Blankenship,105617246169759,Public Figure,http://facebook.com/105617246169759,Y,https://twitter.com/FBlankenshipWSB,,
Fred Shropshire WCNC,1611316649131174,Journalist,http://facebook.com/1611316649131174,Y,https://twitter.com/FredWCNC,,
Fredricka Whitfield CNN,59742389361,Public Figure,http://facebook.com/59742389361,Y,https://twitter.com/FWhitfield,,
Friend of Anna Davlantes,101321133996,Public Figure,http://facebook.com/101321133996,N,,,
From Head To Toe,403125660649,Blogger,http://facebook.com/403125660649,N,,,
Gabby Bernstein,67978458706,Public Figure,http://facebook.com/67978458706,N,,,
Gabe Pressman,219296474785542,Journalist,http://facebook.com/219296474785542,Y,https://twitter.com/Gabe4ny,,
Gabe Spiegel Fox 8 News Cleveland,549874065034906,Journalist,http://facebook.com/549874065034906,Y,https://twitter.com/GABESPIEGEL,,
Gabriel Arana,123073547780886,Journalist,http://facebook.com/123073547780886,Y,https://twitter.com/gabrielarana,,
